kepala,머리,Kepalanya terasa pusing setelah bekerja seharian.,하루 종일 일하고 나서 머리가 어지럽다.
mata,눈,Matanya berbinar saat mendengar kabar baik itu.,그 좋은 소식을 듣자 눈이 반짝였다.
hidung,코,Hidungnya memerah karena kedinginan.,추위 때문에 코가 빨개졌다.
telinga,귀,Telinganya sangat peka terhadap suara-suara kecil.,그의 귀는 작은 소리에도 매우 민감하다.
mulut,입,Tutup mulutmu saat makan agar tidak terlihat tidak sopan.,먹을 때 입을 다물어야 예의 없어 보이지 않는다.
gigi,이/치아,Sikat gigi dua kali sehari agar tetap sehat.,건강을 유지하기 위해 하루에 두 번 이를 닦아라.
lidah,혀,Lidah bisa menjadi senjata yang berbahaya jika tidak dijaga.,혀는 조심하지 않으면 위험한 무기가 될 수 있다.
bibir,입술,Bibirnya bergetar saat ia menahan tangis.,울음을 참을 때 그의 입술이 떨렸다.
leher,목,Lehernya terasa kaku setelah tidur dengan posisi yang salah.,잘못된 자세로 잔 후 목이 뻐근하다.
bahu,어깨,Beban hidup ini terasa berat di bahunya.,삶의 짐이 그의 어깨에 무겁게 느껴진다.
tangan,손,Tangannya terulur untuk membantu orang yang jatuh.,넘어진 사람을 돕기 위해 그의 손이 뻗어졌다.
jari,손가락,Jarinya bergerak cepat saat mengetik di keyboard.,키보드를 칠 때 그의 손가락이 빠르게 움직인다.
kaki,발/다리,Kakinya lelah setelah berjalan jauh.,멀리 걷고 나서 발이 피곤하다.
lutut,무릎,Ia berlutut untuk berdoa dengan sungguh-sungguh.,그는 진심으로 기도하기 위해 무릎을 꿇었다.
dada,가슴,Dadanya terasa sesak saat mendengar berita duka itu.,그 슬픈 소식을 들었을 때 가슴이 답답하게 느껴졌다.
perut,배/복부,Perutnya berbunyi karena belum makan sejak pagi.,아침부터 아무것도 먹지 않아 배에서 소리가 난다.
punggung,등,Punggungnya sakit karena terlalu lama duduk.,너무 오래 앉아 있어서 등이 아프다.
