menghirup,들이마시다,Dia menghirup udara segar di pagi hari.,그는 아침에 신선한 공기를 들이마셨다.
menghembuskan,내쉬다,Dia menghembuskan napas panjang setelah lelah.,그는 피곤한 후 긴 숨을 내쉬었다.
menguap,하품하다,Dia menguap karena mengantuk.,그는 졸려서 하품을 했다.
bersin,재채기하다,Dia bersin berkali-kali karena flu.,그는 독감 때문에 여러 번 재채기를 했다.
batuk,기침하다,Anak itu batuk sejak kemarin.,그 아이는 어제부터 기침을 한다.
menelan,삼키다,Dia kesulitan menelan obat yang besar.,그는 큰 약을 삼키는 데 어려움을 겪었다.
mengunyah,씹다,Kunyah makananmu dengan baik sebelum ditelan.,삼키기 전에 음식을 잘 씹으세요.
meludah,침을 뱉다,Jangan meludah di sembarang tempat.,아무 곳에나 침을 뱉지 마세요.
berkedip,눈을 깜빡이다,Dia berkedip beberapa kali karena silau.,그는 눈부셔서 몇 번 눈을 깜빡였다.
menatap,응시하다,Dia menatap langit berbintang dengan kagum.,그는 별이 빛나는 하늘을 감탄하며 응시했다.
menoleh,고개를 돌리다,Dia menoleh ketika namanya dipanggil.,이름이 불리자 그는 고개를 돌렸다.
mengangguk,고개를 끄덕이다,Dia mengangguk tanda setuju.,그는 동의의 표시로 고개를 끄덕였다.
menggeleng,고개를 젓다,Dia menggeleng tanda tidak mau.,그는 싫다는 표시로 고개를 저었다.
melambaikan,흔들다,Dia melambaikan tangan saat berpisah.,그는 헤어질 때 손을 흔들었다.
bersandar,기대다,Dia bersandar di kursi sambil membaca.,그는 의자에 기대어 책을 읽었다.
merangkul,껴안다/포옹하다,Ibu merangkul anaknya dengan hangat.,어머니는 아이를 따뜻하게 껴안았다.
menepuk,두드리다,Dia menepuk bahu temannya pelan-pelan.,그는 친구의 어깨를 가볍게 두드렸다.
mencium,키스하다/냄새를 맡다,Ibu mencium kening anaknya sebelum tidur.,어머니는 자기 전에 아이의 이마에 키스했다.
menjabat,악수하다,Mereka saling menjabat tangan saat bertemu.,그들은 만날 때 악수를 나눴다.
berlutut,무릎을 꿇다,Dia berlutut untuk meminta maaf.,그는 사과하기 위해 무릎을 꿇었다.
membungkuk,허리를 굽히다,Dia membungkuk memberi hormat kepada yang lebih tua.,그는 어른에게 인사하기 위해 허리를 굽혔다.
mengendap,살금살금 걷다,Dia mengendap masuk agar tidak membangunkan bayi.,그는 아기를 깨우지 않으려고 살금살금 들어갔다.
menyeret,끌다,Dia menyeret koper besar di bandara.,그는 공항에서 큰 트렁크를 끌었다.
menggendong,안고 가다/업다,Ibu menggendong bayinya agar tidak menangis.,어머니는 아기가 울지 않도록 안아 들었다.
memikul,짊어지다,Petani itu memikul hasil panennya ke pasar.,그 농부는 수확물을 시장까지 짊어지고 갔다.
menyeret,질질 끌다,Jangan menyeret kaki saat berjalan.,걸을 때 발을 질질 끌지 마세요.
meluncur,미끄러지다/활주하다,Anak-anak meluncur di perosotan dengan gembira.,아이들은 신나게 미끄럼틀을 탔다.
mengayuh,페달을 밟다/노를 젓다,Dia mengayuh sepeda menuju sekolah.,그는 학교를 향해 자전거 페달을 밟았다.
mendayung,노를 젓다,Mereka mendayung perahu menyusuri sungai.,그들은 강을 따라 보트의 노를 저었다.
menyetir,운전하다,Dia baru belajar menyetir bulan lalu.,그는 지난달에 운전을 배우기 시작했다.
mengerem,브레이크를 밟다,Dia mengerem mendadak karena ada kucing.,고양이가 있어서 그는 갑자기 브레이크를 밟았다.
membelok,방향을 꺾다/회전하다,Belok kiri di lampu merah berikutnya.,다음 빨간 신호에서 좌회전하세요.
menyalip,추월하다,Mobil itu menyalip di tikungan berbahaya.,그 차는 위험한 커브에서 추월했다.
memarkirkan,주차하다,Dia memarkirkan mobilnya di depan toko.,그는 가게 앞에 차를 주차했다.
mengisi,채우다,Tolong isi formulir ini dengan lengkap.,이 양식을 빠짐없이 채워 주세요.
mengosongkan,비우다,Tolong kosongkan gelas itu.,그 컵을 비워 주세요.
memindahkan,옮기다,Tolong pindahkan meja ini ke sudut ruangan.,이 책상을 방 모서리로 옮겨 주세요.
menyembunyikan,숨기다,Dia menyembunyikan hadiah di balik punggungnya.,그는 선물을 등 뒤에 숨겼다.
menempatkan,배치하다/두다,Dia menempatkan vas bunga di tengah meja.,그는 꽃병을 탁자 중앙에 배치했다.
