Abraham,아브라함,Abraham percaya kepada Allah dan itu diperhitungkan sebagai kebenaran.,아브라함은 하나님을 믿었고 그것이 의로 여겨졌다.
Musa,모세,Musa memimpin bangsa Israel keluar dari Mesir.,모세는 이스라엘 백성을 이집트에서 이끌어 냈다.
Daud,다윗,Daud disebut sebagai orang yang berkenan di hati Allah.,다윗은 하나님의 마음에 합한 사람이라 불렸다.
Paulus,바울,Paulus menulis banyak surat kepada jemaat-jemaat perdana.,바울은 초대 교회들에게 많은 편지를 썼다.
Petrus,베드로,Petrus adalah salah satu murid terdekat Yesus.,베드로는 예수님의 가장 가까운 제자 중 한 명이었다.
Yohanes,요한,Yohanes menulis Injil dan kitab Wahyu.,요한은 복음서와 요한계시록을 기록했다.
Maria,마리아,Maria adalah ibu Yesus yang terpilih oleh Allah.,마리아는 하나님께 선택된 예수님의 어머니이다.
Yusuf,요셉,Yusuf taat kepada Allah meskipun menghadapi cobaan berat.,요셉은 심한 시련을 겪으면서도 하나님께 순종했다.
Elia,엘리야,Elia adalah nabi yang berani menghadapi raja Ahab.,엘리야는 아합 왕에 맞선 용감한 선지자이다.
Yesaya,이사야,Yesaya menubuatkan kedatangan Mesias dengan jelas.,이사야는 메시아의 오심을 명확하게 예언했다.
Yeremia,예레미야,Yeremia dikenal sebagai nabi yang banyak menangis.,예레미야는 많이 우는 선지자로 알려져 있다.
Daniel,다니엘,Daniel setia kepada Allah bahkan di istana raja asing.,다니엘은 이방 왕의 궁전에서도 하나님께 신실했다.
Tomas,도마,Tomas percaya setelah melihat bekas paku di tangan Yesus.,도마는 예수님 손의 못 자국을 본 후에 믿었다.
Stefanus,스데반,Stefanus adalah martir pertama dalam sejarah gereja.,스데반은 교회 역사상 첫 번째 순교자이다.
Barnabas,바나바,Barnabas mendampingi Paulus dalam perjalanan misi pertama.,바나바는 바울의 첫 번째 선교 여행에 동행했다.
Perjanjian Lama,구약,Perjanjian Lama menceritakan sejarah bangsa Israel.,구약은 이스라엘 민족의 역사를 기록하고 있다.
Perjanjian Baru,신약,Perjanjian Baru berpusat pada kehidupan dan karya Yesus.,신약은 예수님의 삶과 사역을 중심으로 한다.
Mazmur,시편,Mazmur adalah kumpulan nyanyian pujian dan doa.,시편은 찬양과 기도의 모음집이다.
Amsal,잠언,Amsal mengajarkan hikmat untuk kehidupan sehari-hari.,잠언은 일상생활을 위한 지혜를 가르친다.
kitab,책/권,Alkitab terdiri dari 66 kitab.,성경은 66권으로 이루어져 있다.
ayat,절/구절,Hafalkan ayat ini sampai di luar kepala.,이 구절을 완전히 암기하라.
pasal,장(章),Bacalah pasal pertama Injil Yohanes hari ini.,오늘 요한복음 1장을 읽어라.
tafsiran,주석/해석,Tafsiran Alkitab membantu kita memahami makna teks.,성경 주석은 본문의 의미를 이해하도록 도와준다.
predestinasi,예정,Predestinasi adalah doktrin yang sering diperdebatkan.,예정은 자주 논쟁되는 교리이다.
providensi,섭리,Providensi Allah bekerja dalam setiap aspek kehidupan.,하나님의 섭리는 삶의 모든 부분에서 일하신다.
inkarnasi,성육신,Inkarnasi adalah Allah yang menjadi manusia dalam diri Yesus.,성육신은 하나님이 예수 안에서 인간이 되신 것이다.
penebus,구속자,Yesus adalah satu-satunya penebus manusia berdosa.,예수님은 죄인 인간의 유일한 구속자이시다.
imanen,내재하신,Allah bukan hanya transenden tetapi juga imanen.,하나님은 초월하실 뿐만 아니라 내재하시기도 하다.
transenden,초월하신,Allah yang transenden melampaui segala pemahaman manusia.,초월하신 하나님은 모든 인간의 이해를 초월하신다.
omnipoten,전능하신,Allah yang omnipoten mampu melakukan segala sesuatu.,전능하신 하나님은 모든 것을 하실 수 있다.
omnisien,전지하신,Allah yang omnisien mengetahui segala sesuatu.,전지하신 하나님은 모든 것을 아신다.
omnipresent,편재하신,Allah yang omnipresent hadir di mana-mana sekaligus.,편재하신 하나님은 동시에 모든 곳에 계신다.
