melompat,뛰어오르다/점프하다,Dia melompat tinggi saat bahagia.,그는 기쁠 때 높이 뛰어올랐다.
merangkak,기어가다,Bayi itu mulai merangkak dengan cepat.,그 아기는 빠르게 기어가기 시작했다.
memanjat,기어오르다,Anak itu memanjat pohon dengan lincah.,그 아이는 민첩하게 나무를 기어올랐다.
berenang,수영하다,Dia berenang di kolam renang setiap sore.,그는 매일 오후 수영장에서 수영한다.
terbang,날다,Burung itu terbang tinggi di langit biru.,그 새는 파란 하늘 높이 날았다.
mendarat,착륙하다,Pesawat mendarat dengan selamat di bandara.,비행기가 공항에 안전하게 착륙했다.
mengangkat,들어 올리다,Dia mengangkat koper berat itu sendirian.,그는 무거운 트렁크를 혼자 들어 올렸다.
meletakkan,내려놓다/놓다,Tolong letakkan buku itu di meja.,그 책을 책상 위에 놓아 주세요.
memegang,잡다/쥐다,Dia memegang tangan anaknya erat-erat.,그는 아이의 손을 꼭 잡았다.
melepaskan,놓아주다/풀다,Dia melepaskan balon ke langit.,그는 풍선을 하늘로 놓아주었다.
mendorong,밀다,Tolong dorong pintu itu ke dalam.,그 문을 안쪽으로 밀어 주세요.
menarik,당기다,Dia menarik napas dalam-dalam.,그는 심호흡을 했다.
memukul,때리다,Dia memukul bola dengan raket.,그는 라켓으로 공을 쳤다.
menendang,차다,Pemain itu menendang bola ke gawang.,그 선수는 골대를 향해 공을 찼다.
melempar,던지다,Anak itu melempar bola ke tembok.,그 아이는 벽을 향해 공을 던졌다.
menangkap,잡다/받다,Dia menangkap bola dengan kedua tangan.,그는 두 손으로 공을 잡았다.
memotong,자르다,Ibu memotong sayuran untuk sup.,어머니는 수프를 위해 채소를 잘랐다.
mengiris,썰다,Dia mengiris bawang hingga halus.,그는 양파를 잘게 썰었다.
mengupas,껍질을 벗기다,Saya mengupas mangga untuk dimakan.,나는 먹기 위해 망고 껍질을 벗겼다.
menggoreng,튀기다/볶다,Ibu menggoreng tempe untuk lauk.,어머니는 반찬으로 템페를 튀겼다.
merebus,삶다/끓이다,Dia merebus telur selama sepuluh menit.,그는 달걀을 10분간 삶았다.
mengukus,찌다,Nenek mengukus ikan dengan jahe.,할머니는 생강을 넣어 생선을 쪘다.
memanggang,굽다,Ayah memanggang ayam di atas api.,아버지는 불 위에서 닭고기를 구웠다.
mencampur,섞다,Adik mencampur tepung dan gula.,동생은 밀가루와 설탕을 섞었다.
menuang,붓다,Dia menuang air ke dalam gelas.,그는 컵에 물을 부었다.
menyaring,거르다/체로 치다,Ibu menyaring jus sebelum disajikan.,어머니는 주스를 제공하기 전에 걸렀다.
menyimpan,보관하다/저장하다,Simpan makanan ini di kulkas.,이 음식을 냉장고에 보관하세요.
mengemas,포장하다,Dia mengemas barang dengan rapi.,그는 물건을 깔끔하게 포장했다.
membungkus,싸다/감싸다,Tolong bungkus kado ini dengan cantik.,이 선물을 예쁘게 싸 주세요.
membongkar,풀다/해체하다,Mereka membongkar tenda setelah acara selesai.,행사가 끝난 후 그들은 텐트를 해체했다.
menyusun,쌓다/정리하다,Dia menyusun buku-buku di rak dengan rapi.,그는 선반에 책들을 가지런히 정리했다.
mengatur,정돈하다/조절하다,Ibu mengatur meja makan sebelum tamu datang.,어머니는 손님이 오기 전에 식탁을 정돈했다.
membersihkan,청소하다,Dia membersihkan kamarnya setiap Sabtu.,그는 매주 토요일에 방을 청소한다.
menyapu,쓸다,Nenek menyapu halaman rumah setiap pagi.,할머니는 매일 아침 집 마당을 쓴다.
mengepel,걸레질하다,Dia mengepel lantai hingga bersih.,그는 바닥이 깨끗해질 때까지 걸레질했다.
mencuci piring,설거지하다,Giliran saya mencuci piring malam ini.,오늘 밤은 내가 설거지할 차례다.
menjemur,햇볕에 말리다,Ibu menjemur pakaian di halaman belakang.,어머니는 뒤뜰에서 빨래를 말린다.
menyetrika,다림질하다,Dia menyetrika baju seragamnya sendiri.,그는 교복을 직접 다림질했다.
menjahit,바느질하다,Nenek menjahit baju untuk cucunya.,할머니는 손주를 위해 옷을 바느질했다.
menanam,심다,Ayah menanam pohon di halaman.,아버지는 마당에 나무를 심었다.
menyiram,물을 주다,Jangan lupa menyiram tanaman setiap hari.,매일 식물에 물 주는 것을 잊지 마세요.
memanen,수확하다,Petani memanen padi dua kali setahun.,농부는 1년에 두 번 벼를 수확한다.
menggali,파다,Mereka menggali lubang untuk menanam pohon.,그들은 나무를 심기 위해 구멍을 팠다.
membuang,버리다,Jangan membuang sampah sembarangan.,쓰레기를 함부로 버리지 마세요.
mendaur ulang,재활용하다,Kita harus mendaur ulang sampah plastik.,우리는 플라스틱 쓰레기를 재활용해야 한다.
menghias,장식하다,Mereka menghias ruangan untuk pesta.,그들은 파티를 위해 방을 장식했다.
melukis,그림을 그리다,Dia melukis pemandangan alam dengan indah.,그는 아름다운 자연 풍경을 그렸다.
menggambar,그리다/스케치하다,Anak itu suka menggambar tokoh kartun.,그 아이는 만화 캐릭터를 그리는 것을 좋아한다.
mewarnai,색칠하다,Adik mewarnai gambar dengan krayon.,동생은 크레용으로 그림을 색칠했다.
mengukir,조각하다,Seniman itu mengukir kayu menjadi patung.,그 예술가는 나무를 조각해 조각상을 만들었다.
memotret,사진을 찍다,Dia memotret pemandangan matahari terbenam.,그는 일몰 풍경을 사진으로 찍었다.
merekam,녹화하다/녹음하다,Dia merekam video untuk channel YouTube-nya.,그는 유튜브 채널을 위해 동영상을 녹화했다.
mencetak,인쇄하다,Tolong cetak dokumen ini dua lembar.,이 문서를 두 장 인쇄해 주세요.
mengirimkan,전송하다/발송하다,Saya mengirimkan laporan lewat email.,나는 이메일로 보고서를 전송했다.
mengunduh,다운로드하다,Dia mengunduh aplikasi baru di ponselnya.,그는 스마트폰에 새 앱을 다운로드했다.
mengunggah,업로드하다,Dia mengunggah foto liburannya ke media sosial.,그는 휴가 사진을 소셜 미디어에 업로드했다.
mengetik,타이핑하다,Dia mengetik laporan dengan cepat.,그는 보고서를 빠르게 타이핑했다.
mencari tahu,알아내다,Saya ingin mencari tahu kebenarannya.,나는 그 사실의 진실을 알아내고 싶다.
memeriksa,확인하다/검사하다,Dokter memeriksa pasien dengan teliti.,의사는 환자를 꼼꼼하게 검사했다.
menganalisis,분석하다,Tim itu menganalisis data dengan cermat.,그 팀은 데이터를 면밀하게 분석했다.
membuktikan,증명하다,Dia membuktikan teorinya dengan eksperimen.,그는 실험으로 자신의 이론을 증명했다.
menyimpulkan,결론짓다,Guru menyimpulkan pelajaran hari ini.,선생님은 오늘 수업을 정리하며 결론을 내렸다.
merancang,설계하다/계획하다,Arsitek itu merancang gedung baru.,그 건축가는 새 건물을 설계했다.
merencanakan,계획하다,Kami merencanakan liburan ke Bali.,우리는 발리 여행을 계획하고 있다.
mempersiapkan,준비하다,Dia mempersiapkan presentasi dengan matang.,그는 발표를 철저히 준비했다.
melaksanakan,실행하다,Mereka melaksanakan program dengan baik.,그들은 프로그램을 잘 실행했다.
mengevaluasi,평가하다,Kepala sekolah mengevaluasi kinerja guru.,교장은 교사의 업무 성과를 평가했다.
mengembangkan,개발하다,Perusahaan itu mengembangkan produk baru.,그 회사는 새 제품을 개발했다.
